RUN_NAME,Mean,Stdv,Mins,Maxs,Range,STATION_FACTOR,TURB_INT,TREND_CORR_TI
200411210630,1.31,84.10,-127.30,137.40,264.70,999.0,999.0,999.0
200411210640,0.60,84.10,-129.40,130.20,259.60,999.0,999.0,999.0
200411210650,-1.80,84.03,-129.80,124.50,254.30,999.0,999.0,999.0
200411210700,-2.50,83.51,-129.90,126.60,256.50,999.0,999.0,999.0
200411210710,-2.14,83.18,-126.80,121.50,248.30,999.0,999.0,999.0
200411210720,-3.25,83.04,-128.60,124.20,252.80,999.0,999.0,999.0
200411210730,-4.41,83.07,-130.00,124.80,254.80,999.0,999.0,999.0
200411210740,-4.88,83.35,-129.90,123.10,253.00,999.0,999.0,999.0
200411210750,-4.71,83.14,-128.30,116.70,245.00,999.0,999.0,999.0
200411210800,-4.02,82.98,-125.60,116.70,242.30,999.0,999.0,999.0
200411210810,-5.43,83.22,-129.50,119.30,248.80,999.0,999.0,999.0
200411210820,-5.75,83.49,-129.40,119.50,248.90,999.0,999.0,999.0
200411210830,-6.65,83.52,-130.70,116.80,247.50,999.0,999.0,999.0
200411210840,-7.12,83.80,-133.40,119.70,253.10,999.0,999.0,999.0
200411210850,-7.31,83.83,-131.70,120.80,252.50,999.0,999.0,999.0
200411210900,-7.58,83.70,-131.40,115.60,247.00,999.0,999.0,999.0
200411210910,-8.79,83.77,-131.20,115.30,246.50,999.0,999.0,999.0
200411210920,-9.13,83.70,-132.50,113.80,246.30,999.0,999.0,999.0
200411210930,-9.58,83.81,-133.90,112.50,246.40,999.0,999.0,999.0
200411210940,-10.42,84.05,-134.30,114.30,248.60,999.0,999.0,999.0
200411210950,-11.20,83.73,-133.70,111.20,244.90,999.0,999.0,999.0
200411211000,-12.48,84.15,-137.00,112.70,249.70,999.0,999.0,999.0
200411211010,-13.03,84.05,-136.20,110.90,247.10,999.0,999.0,999.0
200411211020,-13.82,84.01,-135.20,110.70,245.90,999.0,999.0,999.0
200411211030,-14.20,83.83,-135.30,106.10,241.40,999.0,999.0,999.0
200411211040,-14.40,83.92,-140.70,112.20,252.90,999.0,999.0,999.0
200411211050,-9.42,84.32,-136.70,120.90,257.60,999.0,999.0,999.0
200411211100,-6.45,84.39,-137.90,129.10,267.00,999.0,999.0,999.0
200411211110,-5.82,84.55,-134.20,123.70,257.90,999.0,999.0,999.0
200411211120,-0.96,84.18,-129.80,132.50,262.30,999.0,999.0,999.0
200411211130,-1.38,84.50,-128.10,130.10,258.20,999.0,999.0,999.0
200411211140,-2.81,84.33,-131.50,128.20,259.70,999.0,999.0,999.0
200411211150,-6.34,84.65,-130.90,122.30,253.20,999.0,999.0,999.0
200411211200,-7.57,84.44,-131.90,119.80,251.70,999.0,999.0,999.0
200411211210,-8.57,84.43,-134.40,117.10,251.50,999.0,999.0,999.0
200411211220,-9.49,84.52,-133.80,116.80,250.60,999.0,999.0,999.0
200411211230,-9.53,84.73,-134.60,116.30,250.90,999.0,999.0,999.0
200411211240,-10.31,84.58,-134.20,115.30,249.50,999.0,999.0,999.0
200411211250,-9.34,84.77,-137.60,119.00,256.60,999.0,999.0,999.0
200411211300,-7.76,84.64,-135.50,125.70,261.20,999.0,999.0,999.0
200411211310,-5.65,84.54,-131.00,122.30,253.30,999.0,999.0,999.0
200411211320,-2.41,84.51,-130.90,126.60,257.50,999.0,999.0,999.0
200411211330,-4.71,84.64,-131.30,124.90,256.20,999.0,999.0,999.0
200411211340,-7.63,84.58,-133.50,116.40,249.90,999.0,999.0,999.0
200411211350,-5.73,84.52,-133.60,120.50,254.10,999.0,999.0,999.0
200411211400,-6.37,84.52,-136.40,119.70,256.10,999.0,999.0,999.0
200411211410,-5.06,84.15,-133.40,126.10,259.50,999.0,999.0,999.0
200411211420,-8.57,84.20,-136.60,116.40,253.00,999.0,999.0,999.0
200411211430,-9.02,84.43,-132.30,114.50,246.80,999.0,999.0,999.0
200411211440,-9.06,84.34,-132.50,114.20,246.70,999.0,999.0,999.0
200411211450,-9.24,83.88,-132.10,114.80,246.90,999.0,999.0,999.0
200411211500,-8.58,83.87,-130.70,114.60,245.30,999.0,999.0,999.0
200411211510,-7.89,83.42,-128.30,114.00,242.30,999.0,999.0,999.0
200411211520,-7.93,83.40,-127.90,112.00,239.90,999.0,999.0,999.0
200411211530,-7.92,83.27,-127.60,111.60,239.20,999.0,999.0,999.0
200411211540,-7.29,83.15,-126.80,112.20,239.00,999.0,999.0,999.0
200411211550,-5.59,83.01,-123.40,113.20,236.60,999.0,999.0,999.0
200411211600,-4.37,83.11,-122.60,114.70,237.30,999.0,999.0,999.0
200411211610,-4.75,83.24,-122.40,114.00,236.40,999.0,999.0,999.0
200411211620,-3.58,82.93,-122.70,114.90,237.60,999.0,999.0,999.0
200411211630,-62.16,80.64,-121.00,115.30,236.30,999.0,999.0,999.0
200411211930,14.08,82.22,-108.60,137.60,246.20,999.0,999.0,999.0
200411211940,10.09,82.95,-112.40,132.30,244.70,999.0,999.0,999.0
200411211950,6.59,83.12,-116.90,127.60,244.50,999.0,999.0,999.0
200411212000,4.53,83.34,-116.50,124.90,241.40,999.0,999.0,999.0
200411212010,3.26,82.68,-116.90,123.40,240.30,999.0,999.0,999.0
200411212020,4.50,82.18,-118.70,127.60,246.30,999.0,999.0,999.0
200411212030,6.64,82.13,-118.30,131.70,250.00,999.0,999.0,999.0
200411212040,6.03,82.15,-122.40,132.70,255.10,999.0,999.0,999.0
200411212050,7.11,82.89,-127.30,135.10,262.40,999.0,999.0,999.0
200411212100,7.25,82.31,-124.00,141.20,265.20,999.0,999.0,999.0
200411212110,7.22,82.28,-125.40,137.40,262.80,999.0,999.0,999.0
200411212120,7.75,82.30,-126.30,145.50,271.80,999.0,999.0,999.0
200411212130,10.04,82.46,-124.40,143.10,267.50,999.0,999.0,999.0
200411212140,14.33,82.81,-121.50,152.70,274.20,999.0,999.0,999.0
200411212150,13.28,83.20,-124.30,158.40,282.70,999.0,999.0,999.0
200411212200,12.72,83.33,-129.70,148.60,278.30,999.0,999.0,999.0
200411212210,8.42,82.99,-129.90,144.80,274.70,999.0,999.0,999.0
200411212220,8.25,82.09,-122.80,140.50,263.30,999.0,999.0,999.0
200411212230,7.99,83.53,-129.40,143.00,272.40,999.0,999.0,999.0
200411212240,5.82,82.87,-128.10,138.00,266.10,999.0,999.0,999.0
200411212250,5.09,82.69,-128.10,137.10,265.20,999.0,999.0,999.0
200411212300,9.34,83.10,-129.40,144.90,274.30,999.0,999.0,999.0
200411212310,7.61,82.85,-127.70,142.70,270.40,999.0,999.0,999.0
200411212320,8.81,83.31,-125.70,147.80,273.50,999.0,999.0,999.0
200411212330,11.37,82.85,-131.00,151.40,282.40,999.0,999.0,999.0
200411212340,10.71,82.10,-125.80,151.40,277.20,999.0,999.0,999.0
200411212350,12.25,82.62,-129.60,155.40,285.00,999.0,999.0,999.0
200411220000,10.11,83.28,-130.70,147.80,278.50,999.0,999.0,999.0
200411220010,11.03,83.54,-129.70,149.10,278.80,999.0,999.0,999.0
200411220020,11.05,83.34,-125.30,149.20,274.50,999.0,999.0,999.0
200411220030,8.38,82.90,-130.40,144.30,274.70,999.0,999.0,999.0
200411220040,6.34,82.88,-130.20,147.00,277.20,999.0,999.0,999.0
200411220050,7.81,82.41,-129.90,147.40,277.30,999.0,999.0,999.0
200411220100,7.90,82.54,-131.30,146.10,277.40,999.0,999.0,999.0
200411220110,7.87,82.77,-127.90,147.10,275.00,999.0,999.0,999.0
200411220120,8.59,82.68,-124.80,140.80,265.60,999.0,999.0,999.0
200411220130,4.35,83.33,-125.60,136.50,262.10,999.0,999.0,999.0
200411220140,1.35,83.74,-123.80,126.10,249.90,999.0,999.0,999.0
200411220150,0.90,83.74,-122.00,124.70,246.70,999.0,999.0,999.0
200411220200,6.17,83.79,-121.60,138.30,259.90,999.0,999.0,999.0
200411220210,4.97,83.56,-123.10,137.30,260.40,999.0,999.0,999.0
200411220220,4.21,83.57,-124.20,132.80,257.00,999.0,999.0,999.0
200411220230,4.92,83.40,-122.60,133.10,255.70,999.0,999.0,999.0
200411220240,4.69,83.74,-123.20,134.80,258.00,999.0,999.0,999.0
200411220250,3.50,83.47,-125.70,133.10,258.80,999.0,999.0,999.0
200411220300,3.87,82.70,-122.30,135.10,257.40,999.0,999.0,999.0
200411220310,3.50,83.48,-129.00,134.30,263.30,999.0,999.0,999.0
200411220320,4.96,83.75,-126.20,137.60,263.80,999.0,999.0,999.0
200411220330,8.01,83.61,-124.30,138.80,263.10,999.0,999.0,999.0
200411220340,5.16,82.99,-125.90,144.70,270.60,999.0,999.0,999.0
200411220350,4.90,83.08,-125.10,136.90,262.00,999.0,999.0,999.0
200411220400,10.21,82.90,-129.60,160.60,290.20,999.0,999.0,999.0
200411220410,13.08,83.08,-126.50,153.90,280.40,999.0,999.0,999.0
200411220420,14.71,83.00,-124.00,160.70,284.70,999.0,999.0,999.0
200411220430,13.53,83.52,-124.50,163.10,287.60,999.0,999.0,999.0
200411220440,13.98,83.25,-121.60,162.70,284.30,999.0,999.0,999.0
200411220450,14.41,83.13,-121.20,153.70,274.90,999.0,999.0,999.0
200411220500,10.46,83.40,-123.80,151.90,275.70,999.0,999.0,999.0
200411220510,15.83,83.39,-125.40,159.80,285.20,999.0,999.0,999.0
200411220520,21.48,83.06,-127.40,175.30,302.70,999.0,999.0,999.0
200411220530,24.64,83.21,-125.60,171.40,297.00,999.0,999.0,999.0
200411220540,20.56,84.04,-129.40,168.50,297.90,999.0,999.0,999.0
200411220550,24.85,84.10,-122.80,176.50,299.30,999.0,999.0,999.0
200411220600,28.35,83.69,-117.00,188.30,305.30,999.0,999.0,999.0
200411220610,35.32,84.19,-119.60,189.80,309.40,999.0,999.0,999.0
200411220620,40.93,83.26,-117.30,201.30,318.60,999.0,999.0,999.0
200411220630,38.56,84.23,-123.20,189.70,312.90,999.0,999.0,999.0
200411220640,38.65,83.39,-110.90,200.40,311.30,999.0,999.0,999.0
200411220650,35.47,83.49,-126.00,184.10,310.10,999.0,999.0,999.0
200411220700,35.14,83.51,-116.00,192.90,308.90,999.0,999.0,999.0
200411220710,37.56,83.92,-111.90,200.20,312.10,999.0,999.0,999.0
200411220720,36.49,84.49,-121.30,192.40,313.70,999.0,999.0,999.0
200411220730,35.54,85.08,-138.90,209.30,348.20,999.0,999.0,999.0
200411220740,36.39,84.81,-130.70,198.80,329.50,999.0,999.0,999.0
200411220750,40.34,84.63,-150.90,219.30,370.20,999.0,999.0,999.0
200411220800,42.73,85.35,-139.10,222.00,361.10,999.0,999.0,999.0
200411220810,46.02,84.95,-126.20,234.40,360.60,999.0,999.0,999.0
200411220820,49.63,84.70,-140.90,210.90,351.80,999.0,999.0,999.0
200411220830,47.39,83.96,-120.70,220.50,341.20,999.0,999.0,999.0
200411220840,50.59,84.25,-118.20,225.60,343.80,999.0,999.0,999.0
200411220850,48.89,85.38,-125.70,214.60,340.30,999.0,999.0,999.0
200411220900,51.18,84.23,-116.80,217.80,334.60,999.0,999.0,999.0
200411220910,45.59,84.31,-121.10,208.90,330.00,999.0,999.0,999.0
200411220920,42.71,83.22,-122.60,201.60,324.20,999.0,999.0,999.0
200411220930,41.29,84.34,-114.10,220.70,334.80,999.0,999.0,999.0
200411220940,38.68,84.19,-116.90,200.20,317.10,999.0,999.0,999.0
200411220950,31.53,85.16,-126.20,197.10,323.30,999.0,999.0,999.0
200411221000,32.57,85.71,-127.70,198.10,325.80,999.0,999.0,999.0
200411221010,32.94,85.45,-124.60,198.00,322.60,999.0,999.0,999.0
200411221030,29.69,87.08,-129.60,187.90,317.50,999.0,999.0,999.0
200411221040,25.00,87.06,-127.60,187.80,315.40,999.0,999.0,999.0
200411221050,23.89,85.19,-126.60,170.40,297.00,999.0,999.0,999.0
200411221100,23.38,82.51,-129.00,176.90,305.90,999.0,999.0,999.0
200411221110,24.88,82.33,-121.30,183.90,305.20,999.0,999.0,999.0
200411221120,27.05,81.00,-132.10,184.90,317.00,999.0,999.0,999.0
200411221130,19.52,79.43,-116.60,167.30,283.90,999.0,999.0,999.0
200411221140,20.01,79.54,-117.00,164.70,281.70,999.0,999.0,999.0
200411221150,20.85,81.51,-122.80,162.10,284.90,999.0,999.0,999.0
200411221200,14.44,84.37,-128.50,182.40,310.90,999.0,999.0,999.0
200411221210,13.17,84.02,-128.40,151.00,279.40,999.0,999.0,999.0
200411221220,9.12,83.35,-128.80,148.20,277.00,999.0,999.0,999.0
200411221230,7.45,83.90,-129.80,149.40,279.20,999.0,999.0,999.0
200411221240,7.22,84.00,-132.10,146.20,278.30,999.0,999.0,999.0
200411221250,7.88,84.86,-131.00,163.50,294.50,999.0,999.0,999.0
200411221300,9.25,84.95,-128.20,153.20,281.40,999.0,999.0,999.0
200411221310,10.61,84.55,-131.80,163.70,295.50,999.0,999.0,999.0
200411221320,8.40,83.94,-131.50,175.90,307.40,999.0,999.0,999.0
200411221330,11.25,84.28,-129.80,160.80,290.60,999.0,999.0,999.0
200411221340,14.04,84.12,-126.80,158.60,285.40,999.0,999.0,999.0
200411221350,11.58,84.03,-127.70,157.20,284.90,999.0,999.0,999.0
200411221400,10.43,84.33,-128.90,169.50,298.40,999.0,999.0,999.0
200411221410,13.41,84.63,-131.60,160.00,291.60,999.0,999.0,999.0
200411221420,17.59,84.29,-123.60,161.80,285.40,999.0,999.0,999.0
200411221430,23.89,85.03,-120.90,173.70,294.60,999.0,999.0,999.0
200411221440,26.48,83.97,-125.00,186.60,311.60,999.0,999.0,999.0
200411221450,24.81,84.46,-121.40,170.30,291.70,999.0,999.0,999.0
200411221500,25.48,84.52,-120.00,178.70,298.70,999.0,999.0,999.0
200411221510,28.24,84.78,-120.60,191.30,311.90,999.0,999.0,999.0
200411221520,23.08,84.27,-123.50,170.50,294.00,999.0,999.0,999.0
200411221530,23.93,85.61,-124.90,181.60,306.50,999.0,999.0,999.0
200411221540,29.11,84.18,-116.90,187.70,304.60,999.0,999.0,999.0
200411221550,25.46,85.92,-130.70,181.90,312.60,999.0,999.0,999.0
200411221600,30.16,85.49,-129.80,183.90,313.70,999.0,999.0,999.0
200411221610,33.17,84.62,-114.70,186.10,300.80,999.0,999.0,999.0
200411221620,28.62,84.91,-121.00,185.90,306.90,999.0,999.0,999.0
200411221630,34.08,84.35,-121.10,186.40,307.50,999.0,999.0,999.0
200411221640,29.88,84.01,-117.10,178.40,295.50,999.0,999.0,999.0
200411221650,34.22,83.97,-118.50,183.60,302.10,999.0,999.0,999.0
200411221700,38.54,83.82,-111.20,194.10,305.30,999.0,999.0,999.0
200411221710,41.72,85.10,-120.00,196.60,316.60,999.0,999.0,999.0
200411221720,44.32,84.10,-111.10,201.00,312.10,999.0,999.0,999.0
200411221730,42.65,84.84,-112.70,202.10,314.80,999.0,999.0,999.0
200411221740,42.98,84.57,-112.40,200.70,313.10,999.0,999.0,999.0
200411221750,50.77,83.87,-100.90,210.80,311.70,999.0,999.0,999.0
200411221800,54.79,85.35,-101.80,213.90,315.70,999.0,999.0,999.0
200411221810,57.15,85.61,-101.50,224.80,326.30,999.0,999.0,999.0
200411221820,67.08,85.64,-90.70,231.50,322.20,999.0,999.0,999.0
200411221830,63.04,84.92,-89.30,217.90,307.20,999.0,999.0,999.0
200411221840,64.68,84.72,-95.80,218.70,314.50,999.0,999.0,999.0
200411221850,64.20,84.74,-87.20,226.50,313.70,999.0,999.0,999.0
200411221900,54.12,84.82,-93.40,209.40,302.80,999.0,999.0,999.0
200411221910,58.09,84.83,-98.20,218.70,316.90,999.0,999.0,999.0
200411221920,64.33,85.05,-88.70,223.30,312.00,999.0,999.0,999.0
200411221930,57.19,84.39,-93.30,203.40,296.70,999.0,999.0,999.0
200411221940,52.57,84.38,-94.80,200.30,295.10,999.0,999.0,999.0
200411221950,57.45,84.68,-98.00,211.70,309.70,999.0,999.0,999.0
200411222000,64.69,84.57,-85.60,219.10,304.70,999.0,999.0,999.0
200411222010,61.28,84.77,-91.30,215.30,306.60,999.0,999.0,999.0
200411222020,54.82,85.08,-101.00,204.30,305.30,999.0,999.0,999.0
200411222030,68.36,84.96,-88.10,224.20,312.30,999.0,999.0,999.0
200411222040,71.58,84.76,-81.50,233.40,314.90,999.0,999.0,999.0
200411222050,70.19,84.79,-77.70,225.70,303.40,999.0,999.0,999.0
200411222100,73.38,85.30,-73.10,227.70,300.80,999.0,999.0,999.0
200411222110,77.61,85.75,-80.10,230.10,310.20,999.0,999.0,999.0
200411222120,72.07,84.68,-71.30,221.50,292.80,999.0,999.0,999.0
200411222130,66.11,84.22,-74.10,214.30,288.40,999.0,999.0,999.0
200411222140,72.88,84.34,-75.00,230.40,305.40,999.0,999.0,999.0
200411222150,70.43,84.36,-74.20,227.20,301.40,999.0,999.0,999.0
200411222200,74.45,84.54,-71.70,230.40,302.10,999.0,999.0,999.0
200411222210,70.21,84.79,-79.50,222.00,301.50,999.0,999.0,999.0
200411222220,70.06,85.17,-81.80,227.20,309.00,999.0,999.0,999.0
200411222230,70.58,84.71,-74.60,214.30,288.90,999.0,999.0,999.0
200411222240,70.74,85.15,-82.00,226.00,308.00,999.0,999.0,999.0
200411222250,74.10,85.05,-80.10,231.20,311.30,999.0,999.0,999.0
200411222300,69.06,85.11,-79.20,226.70,305.90,999.0,999.0,999.0
200411222310,65.61,84.66,-81.50,228.60,310.10,999.0,999.0,999.0
200411222320,73.17,85.32,-81.10,229.00,310.10,999.0,999.0,999.0
200411222330,68.24,85.15,-86.40,223.20,309.60,999.0,999.0,999.0
200411222340,64.28,84.43,-79.80,217.30,297.10,999.0,999.0,999.0
200411222350,67.58,83.89,-75.30,212.60,287.90,999.0,999.0,999.0
200411230000,63.91,83.73,-84.10,210.70,294.80,999.0,999.0,999.0
200411230010,64.64,84.30,-80.90,208.90,289.80,999.0,999.0,999.0
200411230020,60.49,84.33,-88.80,226.60,315.40,999.0,999.0,999.0
200411230030,66.63,83.89,-90.80,213.60,304.40,999.0,999.0,999.0
200411230040,66.17,84.05,-81.70,218.60,300.30,999.0,999.0,999.0
200411230050,70.30,84.54,-81.00,227.70,308.70,999.0,999.0,999.0
200411230100,67.26,84.79,-93.90,230.00,323.90,999.0,999.0,999.0
200411230110,69.45,84.31,-79.70,226.80,306.50,999.0,999.0,999.0
200411230120,70.16,84.78,-82.10,227.00,309.10,999.0,999.0,999.0
200411230130,68.61,84.60,-81.10,224.90,306.00,999.0,999.0,999.0
200411230140,68.71,84.39,-79.60,222.90,302.50,999.0,999.0,999.0
200411230150,68.00,84.51,-81.30,232.70,314.00,999.0,999.0,999.0
200411230200,69.59,85.38,-83.70,227.40,311.10,999.0,999.0,999.0
200411230210,68.95,85.15,-91.00,228.90,319.90,999.0,999.0,999.0
200411230220,68.57,84.27,-80.90,220.50,301.40,999.0,999.0,999.0
200411230230,70.28,84.95,-82.00,225.90,307.90,999.0,999.0,999.0
200411230240,68.15,84.93,-81.80,222.20,304.00,999.0,999.0,999.0
200411230250,69.08,85.04,-98.80,236.30,335.10,999.0,999.0,999.0
200411230300,69.47,85.01,-77.00,224.20,301.20,999.0,999.0,999.0
200411230310,68.67,85.74,-99.90,230.40,330.30,999.0,999.0,999.0
200411230320,69.43,85.23,-89.70,229.50,319.20,999.0,999.0,999.0
200411230330,69.12,85.16,-87.60,228.00,315.60,999.0,999.0,999.0
200411230340,69.01,84.84,-90.40,222.80,313.20,999.0,999.0,999.0
200411230350,69.33,85.57,-93.70,227.30,321.00,999.0,999.0,999.0
200411230400,69.15,85.23,-82.90,228.40,311.30,999.0,999.0,999.0
200411230410,69.05,85.64,-95.80,234.30,330.10,999.0,999.0,999.0
200411230420,68.36,85.71,-94.20,235.80,330.00,999.0,999.0,999.0
200411230430,68.37,85.82,-96.00,234.10,330.10,999.0,999.0,999.0
200411230440,68.03,85.56,-90.20,230.40,320.60,999.0,999.0,999.0
200411230450,68.78,85.79,-81.90,222.70,304.60,999.0,999.0,999.0
200411230500,68.99,86.45,-93.20,231.90,325.10,999.0,999.0,999.0
200411230510,70.21,85.89,-92.50,234.60,327.10,999.0,999.0,999.0
200411230520,68.71,87.56,-110.70,249.80,360.50,999.0,999.0,999.0
200411230530,67.23,86.73,-106.30,261.10,367.40,999.0,999.0,999.0
200411230540,67.17,86.30,-107.20,238.10,345.30,999.0,999.0,999.0
200411230550,65.47,85.71,-100.60,248.50,349.10,999.0,999.0,999.0
200411230600,62.89,86.49,-115.50,240.40,355.90,999.0,999.0,999.0
200411230610,64.55,86.82,-112.60,255.10,367.70,999.0,999.0,999.0
200411230620,66.25,86.68,-113.90,241.80,355.70,999.0,999.0,999.0
200411230630,68.96,85.94,-112.90,247.40,360.30,999.0,999.0,999.0
200411230640,64.35,87.98,-154.10,264.50,418.60,999.0,999.0,999.0
200411230650,67.57,86.53,-122.80,239.30,362.10,999.0,999.0,999.0
200411230700,67.49,86.40,-94.60,239.60,334.20,999.0,999.0,999.0
200411230710,70.11,86.68,-117.40,243.70,361.10,999.0,999.0,999.0
200411230720,69.09,84.49,-93.50,236.10,329.60,999.0,999.0,999.0
200411230730,67.52,84.66,-95.50,228.10,323.60,999.0,999.0,999.0
200411230740,57.18,84.21,-95.80,214.80,310.60,999.0,999.0,999.0
200411230750,64.69,84.62,-98.40,226.60,325.00,999.0,999.0,999.0
200411230800,68.13,84.76,-108.90,239.60,348.50,999.0,999.0,999.0
200411230810,67.70,84.62,-105.50,227.20,332.70,999.0,999.0,999.0
200411230820,67.81,84.51,-110.80,239.60,350.40,999.0,999.0,999.0
200411230830,65.23,84.43,-101.50,229.40,330.90,999.0,999.0,999.0
200411230840,64.62,84.51,-103.30,234.40,337.70,999.0,999.0,999.0
200411230850,57.85,84.17,-98.50,214.10,312.60,999.0,999.0,999.0
200411230900,63.31,84.12,-92.60,234.20,326.80,999.0,999.0,999.0
200411230910,74.82,84.37,-87.10,265.60,352.70,999.0,999.0,999.0
200411230920,70.59,84.72,-112.10,244.40,356.50,999.0,999.0,999.0
200411230930,69.85,84.75,-97.10,231.50,328.60,999.0,999.0,999.0
200411230940,65.92,86.03,-120.30,240.30,360.60,999.0,999.0,999.0
200411230950,63.34,85.01,-108.80,229.20,338.00,999.0,999.0,999.0
200411231000,68.07,84.76,-100.00,229.20,329.20,999.0,999.0,999.0
200411231010,58.21,84.37,-111.30,249.50,360.80,999.0,999.0,999.0
200411231020,67.97,84.73,-106.40,245.00,351.40,999.0,999.0,999.0
200411231030,66.01,84.52,-97.60,229.40,327.00,999.0,999.0,999.0
200411231040,57.09,84.74,-105.10,236.90,342.00,999.0,999.0,999.0
200411231050,53.11,83.86,-112.70,211.30,324.00,999.0,999.0,999.0
200411231100,62.38,84.97,-96.10,228.00,324.10,999.0,999.0,999.0
200411231110,62.98,85.43,-104.80,256.60,361.40,999.0,999.0,999.0
200411231120,62.21,84.43,-113.30,225.10,338.40,999.0,999.0,999.0
200411231130,61.95,84.03,-104.90,227.60,332.50,999.0,999.0,999.0
200411231140,63.74,84.97,-97.10,225.40,322.50,999.0,999.0,999.0
200411231150,73.52,84.89,-106.40,243.40,349.80,999.0,999.0,999.0
200411231200,58.92,83.65,-117.30,225.30,342.60,999.0,999.0,999.0
200411231210,52.65,84.91,-111.40,215.30,326.70,999.0,999.0,999.0
200411231220,59.71,84.39,-99.50,222.30,321.80,999.0,999.0,999.0
200411231230,67.11,85.24,-105.00,238.10,343.10,999.0,999.0,999.0
200411231240,61.85,84.98,-110.50,222.10,332.60,999.0,999.0,999.0
200411231250,68.88,84.72,-110.80,238.00,348.80,999.0,999.0,999.0
200411231300,62.76,84.07,-94.90,229.10,324.00,999.0,999.0,999.0
200411231310,54.30,84.81,-101.00,205.10,306.10,999.0,999.0,999.0
200411231320,53.76,85.33,-104.10,221.90,326.00,999.0,999.0,999.0
200411231330,61.59,84.17,-105.00,221.10,326.10,999.0,999.0,999.0
200411231340,48.82,84.59,-103.50,203.60,307.10,999.0,999.0,999.0
200411231350,50.31,85.17,-119.40,214.90,334.30,999.0,999.0,999.0
200411231400,49.48,84.48,-105.10,205.40,310.50,999.0,999.0,999.0
200411231420,42.81,84.52,-102.90,193.40,296.30,999.0,999.0,999.0
200411231430,40.91,84.13,-107.70,197.50,305.20,999.0,999.0,999.0
200411231440,48.38,84.69,-103.80,203.60,307.40,999.0,999.0,999.0
200411231450,49.58,84.72,-101.20,203.90,305.10,999.0,999.0,999.0
200411231500,40.57,84.96,-107.90,198.20,306.10,999.0,999.0,999.0
200411231510,43.38,84.62,-110.20,199.30,309.50,999.0,999.0,999.0
200411231520,37.16,83.64,-110.70,194.60,305.30,999.0,999.0,999.0
200411231530,50.41,84.61,-99.90,205.80,305.70,999.0,999.0,999.0
200411231540,39.60,84.49,-109.70,201.70,311.40,999.0,999.0,999.0
200411231550,41.65,84.53,-110.40,190.40,300.80,999.0,999.0,999.0
200411231600,30.21,83.82,-113.00,180.00,293.00,999.0,999.0,999.0
200411231610,27.37,83.73,-113.80,177.10,290.90,999.0,999.0,999.0
200411231620,31.00,84.34,-112.70,181.10,293.80,999.0,999.0,999.0
200411231630,37.71,84.39,-112.30,190.30,302.60,999.0,999.0,999.0
200411231640,40.17,84.08,-106.40,188.60,295.00,999.0,999.0,999.0
200411231650,27.65,84.28,-114.50,172.20,286.70,999.0,999.0,999.0
200411231700,30.31,83.94,-110.20,176.70,286.90,999.0,999.0,999.0
200411231710,29.25,84.09,-120.60,180.00,300.60,999.0,999.0,999.0
200411231720,29.56,84.93,-114.80,183.80,298.60,999.0,999.0,999.0
200411231730,35.13,83.87,-110.60,191.80,302.40,999.0,999.0,999.0
200411231740,33.63,83.51,-117.50,185.70,303.20,999.0,999.0,999.0
200411231750,33.60,84.39,-110.60,194.50,305.10,999.0,999.0,999.0
200411231800,25.81,84.57,-116.00,176.40,292.40,999.0,999.0,999.0
200411231810,24.92,84.40,-117.40,172.10,289.50,999.0,999.0,999.0
200411231820,27.41,83.93,-115.20,181.70,296.90,999.0,999.0,999.0
200411231830,31.90,84.09,-115.00,185.40,300.40,999.0,999.0,999.0
200411231840,24.53,84.32,-113.80,193.50,307.30,999.0,999.0,999.0
200411231850,31.02,84.79,-111.10,191.40,302.50,999.0,999.0,999.0
200411231900,42.16,84.27,-107.40,192.00,299.40,999.0,999.0,999.0
200411231910,36.18,84.56,-107.70,197.80,305.50,999.0,999.0,999.0
200411231920,39.00,84.51,-105.70,194.00,299.70,999.0,999.0,999.0
200411231930,34.51,84.47,-118.70,192.20,310.90,999.0,999.0,999.0
200411231940,15.40,83.51,-119.00,155.20,274.20,999.0,999.0,999.0
200411231950,31.44,83.58,-112.90,187.50,300.40,999.0,999.0,999.0
200411232000,36.06,84.57,-121.80,188.90,310.70,999.0,999.0,999.0
200411232010,30.10,84.60,-114.10,181.50,295.60,999.0,999.0,999.0
200411232020,26.67,84.98,-117.90,191.10,309.00,999.0,999.0,999.0
200411232030,25.10,84.78,-119.30,170.80,290.10,999.0,999.0,999.0
200411232040,18.55,83.67,-126.90,160.70,287.60,999.0,999.0,999.0
200411232050,24.56,84.55,-118.90,177.00,295.90,999.0,999.0,999.0
200411232100,31.56,84.96,-124.40,192.50,316.90,999.0,999.0,999.0
200411232110,24.63,84.57,-124.30,184.20,308.50,999.0,999.0,999.0
200411232120,16.74,85.66,-135.10,169.70,304.80,999.0,999.0,999.0
200411232130,8.99,83.08,-124.90,145.00,269.90,999.0,999.0,999.0
200411232140,7.48,84.21,-132.40,147.90,280.30,999.0,999.0,999.0
200411232150,2.89,83.87,-130.70,134.50,265.20,999.0,999.0,999.0
200411232200,5.32,83.72,-127.90,143.40,271.30,999.0,999.0,999.0
200411232210,7.22,83.55,-125.00,138.40,263.40,999.0,999.0,999.0
200411232220,4.33,84.02,-127.80,140.50,268.30,999.0,999.0,999.0
